"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";"ID_en";"Name_en";"NumberOfPersons_en";"Year_en";"Month_en";
"5667";"Марина";"13";"1023016319";"2018";"Декабрь";"";"";"";"";"";
"5668";"Аврора";"13";"1023016320";"2018";"Декабрь";"";"";"";"";"";
"5669";"Дарина";"12";"1023016321";"2018";"Декабрь";"";"";"";"";"";
"5670";"Зоя";"12";"1023016322";"2018";"Декабрь";"";"";"";"";"";
"5671";"Евангелина";"12";"1023016323";"2018";"Декабрь";"";"";"";"";"";
"5672";"Любовь";"12";"1023016324";"2018";"Декабрь";"";"";"";"";"";
"5673";"Карина";"11";"1023016325";"2018";"Декабрь";"";"";"";"";"";
"5674";"Малика";"11";"1023016326";"2018";"Декабрь";"";"";"";"";"";
"5675";"Лидия";"11";"1023016327";"2018";"Декабрь";"";"";"";"";"";
"5676";"Каролина";"11";"1023016328";"2018";"Декабрь";"";"";"";"";"";
"5677";"Олеся";"11";"1023016329";"2018";"Декабрь";"";"";"";"";"";
"5678";"Мадина";"11";"1023016330";"2018";"Декабрь";"";"";"";"";"";
"5679";"Марьяна";"11";"1023016331";"2018";"Декабрь";"";"";"";"";"";
"5680";"Асия";"11";"1023016332";"2018";"Декабрь";"";"";"";"";"";
"5681";"Лилия";"11";"1023016333";"2018";"Декабрь";"";"";"";"";"";
"5682";"Светлана";"11";"1023016334";"2018";"Декабрь";"";"";"";"";"";
"5683";"Мира";"11";"1023016335";"2018";"Декабрь";"";"";"";"";"";
"5684";"Ясмина";"10";"1023016336";"2018";"Декабрь";"";"";"";"";"";
"5685";"Лейла";"10";"1023016337";"2018";"Декабрь";"";"";"";"";"";
"5686";"Айлин";"10";"1023016338";"2018";"Декабрь";"";"";"";"";"";
"5687";"Камила";"10";"1023016339";"2018";"Декабрь";"";"";"";"";"";
"5688";"Раяна";"10";"1023016340";"2018";"Декабрь";"";"";"";"";"";
"5689";"Теона";"10";"1023016341";"2018";"Декабрь";"";"";"";"";"";
"5690";"Антонина";"10";"1023016342";"2018";"Декабрь";"";"";"";"";"";
"5691";"Мелисса";"10";"1023016343";"2018";"Декабрь";"";"";"";"";"";
"5692";"Анфиса";"10";"1023016344";"2018";"Декабрь";"";"";"";"";"";
"5693";"Сумайя";"9";"1023016345";"2018";"Декабрь";"";"";"";"";"";
"5694";"Агния";"9";"1023016346";"2018";"Декабрь";"";"";"";"";"";
"5695";"Арууке";"9";"1023016347";"2018";"Декабрь";"";"";"";"";"";
"5696";"Марта";"9";"1023016348";"2018";"Декабрь";"";"";"";"";"";
"5697";"Аиша";"8";"1023016349";"2018";"Декабрь";"";"";"";"";"";
"5698";"Пелагея";"8";"1023016350";"2018";"Декабрь";"";"";"";"";"";
"5699";"Мила";"8";"1023016351";"2018";"Декабрь";"";"";"";"";"";
"5700";"Наталья";"8";"1023016352";"2018";"Декабрь";"";"";"";"";"";
"5701";"Мария";"220";"1023016353";"2019";"Январь";"";"";"";"";"";
"5702";"София";"208";"1023016354";"2019";"Январь";"";"";"";"";"";
"5703";"Алиса";"195";"1023016355";"2019";"Январь";"";"";"";"";"";
"5704";"Анна";"183";"1023016356";"2019";"Январь";"";"";"";"";"";
"5705";"Полина";"160";"1023016357";"2019";"Январь";"";"";"";"";"";
"5706";"Виктория";"158";"1023016358";"2019";"Январь";"";"";"";"";"";
"5707";"Анастасия";"154";"1023016359";"2019";"Январь";"";"";"";"";"";
"5708";"Ксения";"138";"1023016360";"2019";"Январь";"";"";"";"";"";
"5709";"Ева";"133";"1023016361";"2019";"Январь";"";"";"";"";"";
"5710";"Елизавета";"129";"1023016362";"2019";"Январь";"";"";"";"";"";
"5711";"Василиса";"129";"1023016363";"2019";"Январь";"";"";"";"";"";
"5712";"Варвара";"128";"1023016364";"2019";"Январь";"";"";"";"";"";
"5713";"Вероника";"116";"1023016365";"2019";"Январь";"";"";"";"";"";
"5714";"Александра";"113";"1023016366";"2019";"Январь";"";"";"";"";"";
"5715";"Дарья";"113";"1023016367";"2019";"Январь";"";"";"";"";"";
"5716";"Арина";"100";"1023016368";"2019";"Январь";"";"";"";"";"";
"5717";"Екатерина";"99";"1023016369";"2019";"Январь";"";"";"";"";"";
"5718";"Милана";"95";"1023016370";"2019";"Январь";"";"";"";"";"";
"5719";"Валерия";"81";"1023016371";"2019";"Январь";"";"";"";"";"";
"5720";"Ульяна";"79";"1023016372";"2019";"Январь";"";"";"";"";"";
"5721";"Софья";"60";"1023016373";"2019";"Январь";"";"";"";"";"";
"5722";"Маргарита";"52";"1023016374";"2019";"Январь";"";"";"";"";"";
"5723";"Алина";"50";"1023016375";"2019";"Январь";"";"";"";"";"";
"5724";"Амина";"47";"1023016376";"2019";"Январь";"";"";"";"";"";
"5725";"Кира";"46";"1023016377";"2019";"Январь";"";"";"";"";"";
"5726";"Татьяна";"45";"1023016378";"2019";"Январь";"";"";"";"";"";
"5727";"Вера";"45";"1023016379";"2019";"Январь";"";"";"";"";"";
"5728";"Эмилия";"45";"1023016380";"2019";"Январь";"";"";"";"";"";
"5729";"Алёна";"42";"1023016381";"2019";"Январь";"";"";"";"";"";
"5730";"Таисия";"39";"1023016382";"2019";"Январь";"";"";"";"";"";
"5731";"Мия";"38";"1023016383";"2019";"Январь";"";"";"";"";"";
"5732";"Мирослава";"37";"1023016384";"2019";"Январь";"";"";"";"";"";
"5733";"Диана";"36";"1023016385";"2019";"Январь";"";"";"";"";"";
"5734";"Ясмина";"33";"1023016386";"2019";"Январь";"";"";"";"";"";
"5735";"Кристина";"33";"1023016387";"2019";"Январь";"";"";"";"";"";
"5736";"Ольга";"33";"1023016388";"2019";"Январь";"";"";"";"";"";
"5737";"Агата";"31";"1023016389";"2019";"Январь";"";"";"";"";"";
"5738";"Майя";"31";"1023016390";"2019";"Январь";"";"";"";"";"";
"5739";"Марьям";"31";"1023016391";"2019";"Январь";"";"";"";"";"";
"5740";"Юлия";"30";"1023016392";"2019";"Январь";"";"";"";"";"";
"5741";"Яна";"29";"1023016393";"2019";"Январь";"";"";"";"";"";
"5742";"Стефания";"27";"1023016394";"2019";"Январь";"";"";"";"";"";
"5743";"Евгения";"25";"1023016395";"2019";"Январь";"";"";"";"";"";
"5744";"Ангелина";"25";"1023016396";"2019";"Январь";"";"";"";"";"";
"5745";"Ника";"23";"1023016397";"2019";"Январь";"";"";"";"";"";
"5746";"Злата";"23";"1023016398";"2019";"Январь";"";"";"";"";"";
"5747";"Елена";"21";"1023016399";"2019";"Январь";"";"";"";"";"";
"5748";"Сафия";"21";"1023016400";"2019";"Январь";"";"";"";"";"";
"5749";"Аиша";"21";"1023016401";"2019";"Январь";"";"";"";"";"";
"5750";"Мелания";"20";"1023016402";"2019";"Январь";"";"";"";"";"";
"5751";"Элина";"19";"1023016403";"2019";"Январь";"";"";"";"";"";
"5752";"Есения";"19";"1023016404";"2019";"Январь";"";"";"";"";"";
"5753";"Аделина";"18";"1023016405";"2019";"Январь";"";"";"";"";"";
"5754";"Николь";"17";"1023016406";"2019";"Январь";"";"";"";"";"";
"5755";"Амелия";"16";"1023016407";"2019";"Январь";"";"";"";"";"";
"5756";"Надежда";"16";"1023016408";"2019";"Январь";"";"";"";"";"";
"5757";"Ариана";"16";"1023016409";"2019";"Январь";"";"";"";"";"";
"5758";"Айлин";"15";"1023016410";"2019";"Январь";"";"";"";"";"";
"5759";"Дарина";"14";"1023016411";"2019";"Январь";"";"";"";"";"";
"5760";"Оливия";"14";"1023016412";"2019";"Январь";"";"";"";"";"";
"5761";"Аврора";"14";"1023016413";"2019";"Январь";"";"";"";"";"";
"5762";"Амира";"14";"1023016414";"2019";"Январь";"";"";"";"";"";
"5763";"Любовь";"14";"1023016415";"2019";"Январь";"";"";"";"";"";
"5764";"Ярослава";"14";"1023016416";"2019";"Январь";"";"";"";"";"";
"5765";"Серафима";"14";"1023016417";"2019";"Январь";"";"";"";"";"";
"5766";"Каролина";"13";"1023016418";"2019";"Январь";"";"";"";"";"";
"5767";"Зоя";"13";"1023016419";"2019";"Январь";"";"";"";"";"";
"5768";"Фатима";"13";"1023016420";"2019";"Январь";"";"";"";"";"";
"5769";"Мадина";"13";"1023016421";"2019";"Январь";"";"";"";"";"";
"5770";"Нина";"13";"1023016422";"2019";"Январь";"";"";"";"";"";
"5771";"Антонина";"13";"1023016423";"2019";"Январь";"";"";"";"";"";
"5772";"Самира";"12";"1023016424";"2019";"Январь";"";"";"";"";"";
"5773";"Камила";"12";"1023016425";"2019";"Январь";"";"";"";"";"";
"5774";"Лидия";"11";"1023016426";"2019";"Январь";"";"";"";"";"";
"5775";"Лейла";"11";"1023016427";"2019";"Январь";"";"";"";"";"";
"5776";"Ирина";"11";"1023016428";"2019";"Январь";"";"";"";"";"";
"5777";"Марина";"11";"1023016429";"2019";"Январь";"";"";"";"";"";
"5778";"Эмма";"11";"1023016430";"2019";"Январь";"";"";"";"";"";
"5779";"Алия";"10";"1023016431";"2019";"Январь";"";"";"";"";"";
"5780";"Камилла";"10";"1023016432";"2019";"Январь";"";"";"";"";"";
"5781";"Валентина";"10";"1023016433";"2019";"Январь";"";"";"";"";"";
"5782";"Аглая";"10";"1023016434";"2019";"Январь";"";"";"";"";"";
"5783";"Карина";"9";"1023016435";"2019";"Январь";"";"";"";"";"";
"5784";"Амалия";"9";"1023016436";"2019";"Январь";"";"";"";"";"";
"5785";"Айша";"9";"1023016437";"2019";"Январь";"";"";"";"";"";
"5786";"Раяна";"9";"1023016438";"2019";"Январь";"";"";"";"";"";
"5787";"Медина";"9";"1023016439";"2019";"Январь";"";"";"";"";"";
"5788";"Марьяна";"9";"1023016440";"2019";"Январь";"";"";"";"";"";
"5789";"Асия";"9";"1023016441";"2019";"Январь";"";"";"";"";"";
"5790";"Марианна";"9";"1023016442";"2019";"Январь";"";"";"";"";"";
"5791";"Светлана";"9";"1023016443";"2019";"Январь";"";"";"";"";"";
"5792";"Милена";"9";"1023016444";"2019";"Январь";"";"";"";"";"";
"5793";"Алисия";"9";"1023016445";"2019";"Январь";"";"";"";"";"";
"5794";"Малика";"8";"1023016446";"2019";"Январь";"";"";"";"";"";
"5795";"Мила";"8";"1023016447";"2019";"Январь";"";"";"";"";"";
"5796";"Теона";"8";"1023016448";"2019";"Январь";"";"";"";"";"";
"5797";"Владислава";"7";"1023016449";"2019";"Январь";"";"";"";"";"";
"5798";"Мира";"7";"1023016450";"2019";"Январь";"";"";"";"";"";
"5799";"Соня";"7";"1023016451";"2019";"Январь";"";"";"";"";"";
"5800";"Саида";"6";"1023016452";"2019";"Январь";"";"";"";"";"";
"5801";"Мария";"225";"1023016453";"2019";"Февраль";"";"";"";"";"";
"5802";"Анна";"216";"1023016454";"2019";"Февраль";"";"";"";"";"";
"5803";"София";"196";"1023016455";"2019";"Февраль";"";"";"";"";"";
"5804";"Алиса";"181";"1023016456";"2019";"Февраль";"";"";"";"";"";
"5805";"Ксения";"166";"1023016457";"2019";"Февраль";"";"";"";"";"";
"5806";"Виктория";"159";"1023016458";"2019";"Февраль";"";"";"";"";"";
"5807";"Полина";"148";"1023016459";"2019";"Февраль";"";"";"";"";"";
"5808";"Анастасия";"143";"1023016460";"2019";"Февраль";"";"";"";"";"";
"5809";"Александра";"137";"1023016461";"2019";"Февраль";"";"";"";"";"";
"5810";"Ева";"129";"1023016462";"2019";"Февраль";"";"";"";"";"";
"5811";"Елизавета";"127";"1023016463";"2019";"Февраль";"";"";"";"";"";
"5812";"Варвара";"126";"1023016464";"2019";"Февраль";"";"";"";"";"";
"5813";"Василиса";"117";"1023016465";"2019";"Февраль";"";"";"";"";"";
"5814";"Арина";"108";"1023016466";"2019";"Февраль";"";"";"";"";"";
"5815";"Екатерина";"102";"1023016467";"2019";"Февраль";"";"";"";"";"";
"5816";"Вероника";"100";"1023016468";"2019";"Февраль";"";"";"";"";"";
"5817";"Дарья";"98";"1023016469";"2019";"Февраль";"";"";"";"";"";
"5818";"Милана";"95";"1023016470";"2019";"Февраль";"";"";"";"";"";
"5819";"Валерия";"75";"1023016471";"2019";"Февраль";"";"";"";"";"";
"5820";"Ульяна";"66";"1023016472";"2019";"Февраль";"";"";"";"";"";
"5821";"Вера";"57";"1023016473";"2019";"Февраль";"";"";"";"";"";
"5822";"Софья";"57";"1023016474";"2019";"Февраль";"";"";"";"";"";
"5823";"Таисия";"56";"1023016475";"2019";"Февраль";"";"";"";"";"";
"5824";"Кира";"50";"1023016476";"2019";"Февраль";"";"";"";"";"";
"5825";"Алина";"46";"1023016477";"2019";"Февраль";"";"";"";"";"";
"5826";"Мирослава";"41";"1023016478";"2019";"Февраль";"";"";"";"";"";
"5827";"Диана";"41";"1023016479";"2019";"Февраль";"";"";"";"";"";
"5828";"Амина";"41";"1023016480";"2019";"Февраль";"";"";"";"";"";
"5829";"Алёна";"37";"1023016481";"2019";"Февраль";"";"";"";"";"";
"5830";"Эмилия";"35";"1023016482";"2019";"Февраль";"";"";"";"";"";
"5831";"Агата";"33";"1023016483";"2019";"Февраль";"";"";"";"";"";
"5832";"Кристина";"33";"1023016484";"2019";"Февраль";"";"";"";"";"";
"5833";"Есения";"33";"1023016485";"2019";"Февраль";"";"";"";"";"";
"5834";"Маргарита";"30";"1023016486";"2019";"Февраль";"";"";"";"";"";
"5835";"Сафия";"30";"1023016487";"2019";"Февраль";"";"";"";"";"";
"5836";"Татьяна";"29";"1023016488";"2019";"Февраль";"";"";"";"";"";
"5837";"Ника";"29";"1023016489";"2019";"Февраль";"";"";"";"";"";
"5838";"Юлия";"28";"1023016490";"2019";"Февраль";"";"";"";"";"";
"5839";"Стефания";"27";"1023016491";"2019";"Февраль";"";"";"";"";"";
"5840";"Ясмина";"27";"1023016492";"2019";"Февраль";"";"";"";"";"";
"5841";"Майя";"26";"1023016493";"2019";"Февраль";"";"";"";"";"";
"5842";"Ольга";"26";"1023016494";"2019";"Февраль";"";"";"";"";"";
"5843";"Ангелина";"25";"1023016495";"2019";"Февраль";"";"";"";"";"";
"5844";"Аделина";"24";"1023016496";"2019";"Февраль";"";"";"";"";"";
"5845";"Яна";"23";"1023016497";"2019";"Февраль";"";"";"";"";"";
"5846";"Николь";"22";"1023016498";"2019";"Февраль";"";"";"";"";"";
"5847";"Амелия";"21";"1023016499";"2019";"Февраль";"";"";"";"";"";
"5848";"Мия";"21";"1023016500";"2019";"Февраль";"";"";"";"";"";
"5849";"Агния";"21";"1023016501";"2019";"Февраль";"";"";"";"";"";
"5850";"Евгения";"20";"1023016502";"2019";"Февраль";"";"";"";"";"";
"5851";"Марьям";"20";"1023016503";"2019";"Февраль";"";"";"";"";"";
"5852";"Злата";"19";"1023016504";"2019";"Февраль";"";"";"";"";"";
"5853";"Аиша";"18";"1023016505";"2019";"Февраль";"";"";"";"";"";
"5854";"Оливия";"18";"1023016506";"2019";"Февраль";"";"";"";"";"";
"5855";"Нина";"18";"1023016507";"2019";"Февраль";"";"";"";"";"";
"5856";"Светлана";"17";"1023016508";"2019";"Февраль";"";"";"";"";"";
"5857";"Алия";"16";"1023016509";"2019";"Февраль";"";"";"";"";"";
"5858";"Владислава";"16";"1023016510";"2019";"Февраль";"";"";"";"";"";
"5859";"Надежда";"16";"1023016511";"2019";"Февраль";"";"";"";"";"";
"5860";"Ирина";"16";"1023016512";"2019";"Февраль";"";"";"";"";"";
"5861";"Аврора";"15";"1023016513";"2019";"Февраль";"";"";"";"";"";
"5862";"Елена";"14";"1023016514";"2019";"Февраль";"";"";"";"";"";
"5863";"Фатима";"14";"1023016515";"2019";"Февраль";"";"";"";"";"";
"5864";"Амира";"14";"1023016516";"2019";"Февраль";"";"";"";"";"";
"5865";"Мира";"14";"1023016517";"2019";"Февраль";"";"";"";"";"";
"5866";"Элина";"13";"1023016518";"2019";"Февраль";"";"";"";"";"";
"5867";"Ярослава";"13";"1023016519";"2019";"Февраль";"";"";"";"";"";
"5868";"Карина";"12";"1023016520";"2019";"Февраль";"";"";"";"";"";
"5869";"Дарина";"12";"1023016521";"2019";"Февраль";"";"";"";"";"";
"5870";"Малика";"12";"1023016522";"2019";"Февраль";"";"";"";"";"";
"5871";"Каролина";"12";"1023016523";"2019";"Февраль";"";"";"";"";"";
"5872";"Зоя";"12";"1023016524";"2019";"Февраль";"";"";"";"";"";
"5873";"Айлин";"12";"1023016525";"2019";"Февраль";"";"";"";"";"";
"5874";"Марьяна";"12";"1023016526";"2019";"Февраль";"";"";"";"";"";
"5875";"Алисия";"12";"1023016527";"2019";"Февраль";"";"";"";"";"";
"5876";"Серафима";"12";"1023016528";"2019";"Февраль";"";"";"";"";"";
"5877";"Олеся";"11";"1023016529";"2019";"Февраль";"";"";"";"";"";
"5878";"Камила";"11";"1023016530";"2019";"Февраль";"";"";"";"";"";
"5879";"Валентина";"11";"1023016531";"2019";"Февраль";"";"";"";"";"";
"5880";"Ариана";"11";"1023016532";"2019";"Февраль";"";"";"";"";"";
"5881";"Любовь";"11";"1023016533";"2019";"Февраль";"";"";"";"";"";
"5882";"Мелания";"11";"1023016534";"2019";"Февраль";"";"";"";"";"";
"5883";"Антонина";"11";"1023016535";"2019";"Февраль";"";"";"";"";"";
"5884";"Камилла";"10";"1023016536";"2019";"Февраль";"";"";"";"";"";
"5885";"Сабина";"10";"1023016537";"2019";"Февраль";"";"";"";"";"";
"5886";"Моника";"10";"1023016538";"2019";"Февраль";"";"";"";"";"";
"5887";"Самира";"9";"1023016539";"2019";"Февраль";"";"";"";"";"";
"5888";"Мадина";"9";"1023016540";"2019";"Февраль";"";"";"";"";"";
"5889";"Теона";"9";"1023016541";"2019";"Февраль";"";"";"";"";"";
"5890";"Милена";"9";"1023016542";"2019";"Февраль";"";"";"";"";"";
"5891";"Лея";"8";"1023016543";"2019";"Февраль";"";"";"";"";"";
"5892";"Раяна";"8";"1023016544";"2019";"Февраль";"";"";"";"";"";
"5893";"Марианна";"8";"1023016545";"2019";"Февраль";"";"";"";"";"";
"5894";"Регина";"8";"1023016546";"2019";"Февраль";"";"";"";"";"";
